,CORN,SOYABEAN,WHEAT_SRW,WHEAT_HRW
2010-12-14,359226.0,149104.0,32595.0,49786.0
2010-12-21,380695.0,158855.0,32166.0,47936.0
2010-12-28,396782.0,164287.0,36542.0,49108.0
2011-01-04,373999.0,154132.0,38938.0,49339.0
2011-01-11,375974.0,152859.0,37079.0,47601.0
2011-01-18,408854.0,160955.0,31934.0,49238.0
2011-01-25,379114.0,143016.0,43872.0,49465.0
2011-02-01,398156.0,168985.0,43408.0,50808.0
2011-02-08,394528.0,164269.0,51787.0,49101.0
2011-02-15,381222.0,134266.0,40041.0,48409.0
2011-02-22,374527.0,111012.0,17050.0,47918.0
2011-03-01,384823.0,115243.0,17470.0,47341.0
2011-03-08,358311.0,126827.0,20957.0,46514.0
2011-03-15,297396.0,94200.0,21931.0,44751.0
2011-03-22,279651.0,114839.0,13581.0,41868.0
2011-03-29,282819.0,114986.0,14213.0,43324.0
2011-04-05,322069.0,118280.0,24093.0,51402.0
2011-04-12,347623.0,98370.0,26361.0,49887.0
2011-04-19,365448.0,87891.0,27603.0,44245.0
2011-04-26,361354.0,110358.0,36268.0,45825.0
2011-05-03,328835.0,102895.0,29750.0,39853.0
2011-05-10,302002.0,90374.0,24136.0,39229.0
2011-05-17,289039.0,85421.0,11206.0,39386.0
2011-05-24,310530.0,100257.0,28597.0,41196.0
2011-05-31,328112.0,105274.0,32659.0,41351.0
2011-06-07,319088.0,117551.0,20454.0,39600.0
2011-06-14,336421.0,99679.0,7558.0,39920.0
2011-06-21,276362.0,79064.0,-8570.0,37781.0
2011-06-28,226132.0,61160.0,-6657.0,32893.0
2011-07-05,190817.0,57231.0,-15297.0,28459.0
2011-07-12,216067.0,79925.0,-9706.0,23328.0
2011-07-19,247125.0,119124.0,-4315.0,30823.0
2011-07-26,248572.0,125091.0,-10160.0,34234.0
2011-08-02,270127.0,111426.0,-11889.0,36376.0
2011-08-09,260841.0,64188.0,-12680.0,34518.0
2011-08-16,285978.0,80111.0,-2799.0,37536.0
2011-08-23,288119.0,131651.0,4379.0,40682.0
2011-08-30,327316.0,178562.0,13657.0,47204.0
2011-09-06,331350.0,174091.0,13495.0,47601.0
2011-09-13,298333.0,158681.0,-11150.0,45311.0
2011-09-20,249977.0,115791.0,-24908.0,43467.0
2011-09-27,203869.0,69210.0,-36215.0,38228.0
2011-10-04,171334.0,50122.0,-31957.0,26318.0
2011-10-11,161317.0,40830.0,-30305.0,18566.0
2011-10-18,157904.0,54388.0,-37851.0,19306.0
2011-10-25,187122.0,47006.0,-28675.0,17372.0
2011-11-01,195277.0,35707.0,-35540.0,16619.0
2011-11-08,218997.0,28272.0,-26157.0,16741.0
2011-11-15,197627.0,10133.0,-36852.0,13430.0
2011-11-22,149084.0,-8622.0,-50582.0,9756.0
2011-11-29,141017.0,-7447.0,-43203.0,9468.0
2011-12-06,125645.0,-10193.0,-38678.0,8463.0
2011-12-13,127666.0,-3158.0,-43049.0,8878.0
2011-12-20,126461.0,2575.0,-41888.0,6638.0
2011-12-27,148653.0,23683.0,-29252.0,9128.0
2011-12-28,,,,
2012-01-03,192500.0,33020.0,-27097.0,13984.0
2012-01-10,223752.0,44617.0,-35669.0,13325.0
2012-01-17,176309.0,33548.0,-49496.0,10734.0
2012-01-24,161827.0,45384.0,-48865.0,5256.0
2012-01-31,190046.0,40618.0,-31704.0,12919.0
2012-02-07,210084.0,62856.0,-30869.0,18446.0
2012-02-14,206053.0,81042.0,-44441.0,14775.0
2012-02-21,182949.0,96971.0,-57266.0,11346.0
2012-02-28,215688.0,117678.0,-47996.0,10057.0
2012-03-06,246137.0,156366.0,-26644.0,12839.0
2012-03-13,245327.0,176091.0,-39814.0,9387.0
2012-03-20,261691.0,201214.0,-33543.0,10682.0
2012-03-27,224557.0,210002.0,-31392.0,10904.0
2012-04-03,202802.0,235387.0,-32017.0,6273.0
2012-04-10,193832.0,242673.0,-42464.0,673.0
2012-04-17,146590.0,240774.0,-52340.0,-1495.0
2012-04-24,103079.0,243389.0,-42116.0,-2697.0
2012-05-01,112328.0,253889.0,-25027.0,-747.0
2012-05-08,118323.0,230328.0,-46187.0,972.0
2012-05-15,83667.0,218088.0,-50057.0,-24.0
2012-05-22,109022.0,202307.0,7026.0,10535.0
2012-05-29,61493.0,201835.0,15585.0,13879.0
2012-06-05,41337.0,178971.0,-2549.0,13818.0
2012-06-12,43024.0,212956.0,-6367.0,14233.0
2012-06-19,70715.0,217554.0,-5182.0,17673.0
2012-06-26,108542.0,232589.0,40194.0,27285.0
2012-07-03,173183.0,250082.0,53410.0,33509.0
2012-07-10,201956.0,250792.0,62468.0,36010.0
2012-07-17,235597.0,252939.0,72675.0,41131.0
2012-07-24,279385.0,240866.0,79649.0,40329.0
2012-07-25,,,,
2012-07-31,285385.0,241088.0,77912.0,41478.0
2012-08-07,285962.0,224734.0,80827.0,41279.0
2012-08-14,303178.0,230545.0,77104.0,41310.0
2012-08-21,342893.0,252388.0,76761.0,44283.0
2012-08-28,315413.0,232540.0,68584.0,43450.0
2012-09-04,323629.0,237671.0,72421.0,46327.0
2012-09-11,296467.0,228819.0,68974.0,48881.0
2012-09-18,270162.0,209875.0,60541.0,51640.0
2012-09-25,272055.0,195402.0,65308.0,49628.0
2012-10-02,272726.0,178742.0,58197.0,45431.0
2012-10-09,260466.0,176907.0,47778.0,44189.0
2012-10-16,256561.0,167096.0,45391.0,45385.0
2012-10-23,282849.0,172348.0,55269.0,49406.0
2012-10-30,236382.0,174194.0,48510.0,51666.0
2012-11-06,235438.0,164528.0,48431.0,49116.0
2012-11-13,202853.0,125849.0,50495.0,46904.0
2012-11-20,250228.0,112790.0,32050.0,40731.0
2012-11-27,257087.0,108561.0,43223.0,40218.0
2012-12-04,279010.0,106662.0,34429.0,41397.0
2012-12-11,225538.0,123275.0,11219.0,36715.0
2012-12-18,175631.0,129989.0,-6433.0,26538.0
2012-12-24,140109.0,109007.0,-11899.0,23619.0
2012-12-31,135906.0,101950.0,-19151.0,21828.0
2013-01-08,115113.0,73252.0,-17835.0,16880.0
2013-01-15,141849.0,79436.0,-17918.0,18526.0
2013-01-22,151507.0,97794.0,-20908.0,16853.0
2013-01-29,164434.0,105017.0,-17676.0,15220.0
2013-02-05,182967.0,135644.0,-27676.0,10608.0
2013-02-12,126363.0,133733.0,-32415.0,9352.0
2013-02-19,65303.0,126518.0,-49223.0,4181.0
2013-02-26,52075.0,122998.0,-45366.0,1754.0
2013-03-05,62864.0,128296.0,-46286.0,1844.0
2013-03-12,87671.0,139344.0,-41519.0,1.0
2013-03-19,145535.0,99924.0,-33457.0,1668.0
2013-03-26,192561.0,112352.0,-21782.0,2966.0
2013-04-02,94315.0,77215.0,-35026.0,2445.0
2013-04-09,50977.0,62600.0,-22094.0,4199.0
2013-04-16,52388.0,74569.0,-27178.0,2549.0
2013-04-23,12239.0,73705.0,-20870.0,4305.0
2013-04-30,45497.0,91310.0,-5779.0,12631.0
2013-05-07,61632.0,73064.0,-10444.0,14875.0
2013-05-14,75632.0,83826.0,-17225.0,15599.0
2013-05-21,54452.0,105259.0,-40447.0,9717.0
2013-05-28,98380.0,126724.0,-36167.0,10337.0
2013-06-04,90948.0,141177.0,-17599.0,8926.0
2013-06-11,82517.0,153435.0,-16697.0,2274.0
2013-06-18,74405.0,134288.0,-29431.0,-3912.0
2013-06-25,70701.0,128280.0,-19320.0,-2728.0
2013-06-27,,,,
2013-07-02,-19943.0,110812.0,-50152.0,-5651.0
2013-07-09,-55767.0,112188.0,-47844.0,-7866.0
2013-07-16,-37262.0,124432.0,-34261.0,-7454.0
2013-07-23,-83361.0,109642.0,-48662.0,-4716.0
2013-07-30,-108089.0,75490.0,-40768.0,-3892.0
2013-08-06,-113072.0,43580.0,-47335.0,1865.0
2013-08-13,-123221.0,47177.0,-43996.0,9597.0
2013-08-20,-91778.0,99988.0,-42941.0,13029.0
2013-08-27,-57428.0,138182.0,-30043.0,13950.0
2013-09-03,-64506.0,159438.0,-38390.0,14152.0
2013-09-10,-64686.0,145933.0,-47008.0,14220.0
2013-09-17,-104211.0,147751.0,-50882.0,13831.0
2013-09-24,-126345.0,135252.0,-35000.0,15669.0
2013-10-01,-151918.0,109860.0,3223.0,26745.0
2013-10-08,-154647.0,109266.0,20049.0,33441.0
2013-10-15,-153537.0,112179.0,22076.0,41033.0
2013-10-22,-159242.0,119295.0,29203.0,43088.0
2013-10-29,-180627.0,116358.0,12939.0,43851.0
2013-11-05,-178720.0,97565.0,-19535.0,42171.0
2013-11-12,-139060.0,120891.0,-47251.0,33327.0
2013-11-19,-146086.0,129393.0,-55199.0,24730.0
2013-11-26,-141051.0,146168.0,-66041.0,19133.0
2013-12-03,-118814.0,151078.0,-64013.0,20684.0
2013-12-10,-92216.0,162905.0,-69461.0,17770.0
2013-12-17,-104845.0,172356.0,-71714.0,14203.0
2013-12-23,,,,
2013-12-24,-87794.0,165723.0,-69832.0,8066.0
2013-12-30,,,,
2013-12-31,-94812.0,136683.0,-71468.0,8022.0
2014-01-07,-91451.0,107658.0,-73088.0,6700.0
2014-01-14,-63931.0,126371.0,-56482.0,5594.0
2014-01-21,-59325.0,127161.0,-56571.0,6341.0
2014-01-28,-52117.0,121631.0,-62501.0,4833.0
2014-02-04,-5314.0,146533.0,-52963.0,8301.0
2014-02-11,34340.0,176126.0,-43225.0,13034.0
2014-02-18,45252.0,195492.0,-34402.0,18549.0
2014-02-25,87516.0,202996.0,-20311.0,23425.0
2014-03-04,158122.0,208493.0,-6040.0,28197.0
2014-03-11,209561.0,192648.0,10515.0,32944.0
2014-03-18,227860.0,198672.0,24036.0,37051.0
2014-03-25,239287.0,185429.0,36492.0,42952.0
2014-04-01,275836.0,193446.0,45025.0,45709.0
2014-04-08,270137.0,181252.0,43189.0,40978.0
2014-04-15,250503.0,186537.0,38210.0,36100.0
2014-04-22,236635.0,165151.0,27090.0,35515.0
2014-04-29,264391.0,168876.0,42590.0,35538.0
2014-05-06,266479.0,138044.0,45265.0,36876.0
2014-05-13,255044.0,131763.0,45307.0,34523.0
2014-05-20,207572.0,120919.0,24436.0,31926.0
2014-05-27,178319.0,127037.0,19715.0,29684.0
2014-06-03,174160.0,104150.0,1037.0,30017.0
2014-06-10,146436.0,80143.0,-27135.0,24657.0
2014-06-17,137280.0,46624.0,-28942.0,24744.0
2014-06-24,115176.0,41221.0,-40436.0,24949.0
2014-07-01,102188.0,22204.0,-40714.0,22887.0
2014-07-08,107600.0,2142.0,-44296.0,17698.0
2014-07-15,93101.0,-6089.0,-46495.0,13619.0
2014-07-22,70408.0,-18543.0,-54519.0,13407.0
2014-07-29,63024.0,-8319.0,-71968.0,12669.0
2014-08-05,71688.0,-14613.0,-67033.0,14709.0
2014-08-12,67665.0,-11704.0,-61124.0,13359.0
2014-08-19,64719.0,-16698.0,-50668.0,15421.0
2014-08-26,67593.0,-21940.0,-46798.0,13177.0
2014-09-02,80116.0,-25574.0,-51860.0,14046.0
2014-09-09,81466.0,-39786.0,-61886.0,12880.0
2014-09-16,87045.0,-33729.0,-67266.0,7729.0
2014-09-23,81536.0,-23691.0,-78928.0,6934.0
2014-09-30,85086.0,-15214.0,-71301.0,7841.0
2014-10-07,73093.0,-24457.0,-67970.0,7467.0
2014-10-14,88668.0,-17190.0,-60063.0,9416.0
2014-10-21,126952.0,-16337.0,-51047.0,14853.0
2014-10-28,141788.0,8382.0,-43280.0,14781.0
2014-11-04,163673.0,18697.0,-31517.0,15527.0
2014-11-11,186807.0,41353.0,-31135.0,11766.0
2014-11-18,186954.0,30733.0,-11881.0,12519.0
2014-11-25,207196.0,37819.0,-12103.0,13783.0
2014-12-02,197339.0,14895.0,-4115.0,22032.0
2014-12-09,230194.0,43644.0,4652.0,22967.0
2014-12-16,236170.0,36254.0,15294.0,20439.0
2014-12-23,244422.0,38708.0,22293.0,25642.0
2014-12-30,239704.0,39446.0,20481.0,24999.0
2015-01-06,226635.0,42603.0,14142.0,22151.0
2015-01-13,204611.0,14520.0,9430.0,19847.0
2015-01-20,197018.0,-7539.0,-2462.0,15860.0
2015-01-27,169917.0,-33021.0,-12026.0,11744.0
2015-02-03,115857.0,-15352.0,-27369.0,11573.0
2015-02-10,109313.0,-39657.0,-25369.0,11578.0
2015-02-17,102769.0,-15659.0,-26249.0,10372.0
2015-02-24,80191.0,284.0,-32238.0,5912.0
2015-03-03,50193.0,3777.0,-56415.0,1568.0
2015-03-10,32660.0,-17414.0,-67411.0,5270.0
2015-03-17,-37030.0,-39686.0,-67549.0,4645.0
2015-03-24,751.0,-38842.0,-65965.0,6443.0
2015-03-31,8553.0,-46201.0,-70491.0,5398.0
2015-04-07,9091.0,-48592.0,-70887.0,7502.0
2015-04-14,-48312.0,-81716.0,-82122.0,-1377.0
2015-04-21,-65298.0,-47505.0,-96624.0,-11418.0
2015-04-28,-92383.0,-32033.0,-106913.0,-13171.0
2015-05-05,-116985.0,-29180.0,-111409.0,-14730.0
2015-05-12,-116580.0,-50451.0,-104689.0,-10362.0
2015-05-19,-134740.0,-90271.0,-72999.0,-1207.0
2015-05-26,-140443.0,-103963.0,-83335.0,3515.0
2015-06-02,-134841.0,-94781.0,-71673.0,-953.0
2015-06-09,-90573.0,-82940.0,-30768.0,-1381.0
2015-06-16,-120171.0,-63548.0,-43482.0,-2083.0
2015-06-23,-94522.0,1829.0,-52716.0,-2842.0
2015-06-30,70606.0,67596.0,14106.0,2236.0
2015-07-07,173280.0,73256.0,34370.0,6615.0
2015-07-14,202747.0,85104.0,32421.0,7188.0
2015-07-21,279665.0,90219.0,20605.0,6316.0
2015-07-28,242801.0,62295.0,5099.0,-513.0
2015-08-04,163799.0,50866.0,-14042.0,-6264.0
2015-08-11,101118.0,59353.0,-12650.0,-8033.0
2015-08-18,73626.0,19684.0,-3537.0,-6978.0
2015-08-25,73537.0,775.0,-7217.0,-7010.0
2015-09-01,76985.0,-17302.0,-27003.0,-8395.0
2015-09-08,47261.0,-18516.0,-47460.0,-8080.0
2015-09-15,69796.0,-25022.0,-39382.0,-7427.0
2015-09-22,66625.0,-46250.0,-35365.0,-8533.0
2015-09-29,67413.0,-30497.0,-26648.0,-7322.0
2015-10-06,117729.0,-19156.0,-11949.0,-6784.0
2015-10-13,92224.0,2107.0,-16526.0,-4572.0
2015-10-20,32833.0,2860.0,-52266.0,-9072.0
2015-10-27,33600.0,2376.0,-33264.0,-12320.0
2015-11-03,24765.0,-20476.0,-18241.0,-16328.0
2015-11-10,-58404.0,-52301.0,-20945.0,-20575.0
2015-11-17,-84663.0,-50885.0,-41409.0,-23101.0
2015-11-24,-99808.0,-52925.0,-47353.0,-24115.0
2015-12-01,-78140.0,-34768.0,-77324.0,-23798.0
2015-12-08,-64746.0,-11115.0,-70980.0,-22020.0
2015-12-15,-39106.0,-29519.0,-48177.0,-14847.0
2015-12-22,-82543.0,-31681.0,-67167.0,-15048.0
2015-12-29,-136111.0,-63515.0,-83120.0,-14975.0
2016-01-05,-161988.0,-79547.0,-96143.0,-18143.0
2016-01-12,-186831.0,-53040.0,-71128.0,-15472.0
2016-01-19,-158210.0,-25773.0,-70458.0,-13591.0
2016-01-26,-87197.0,-30456.0,-50699.0,-16509.0
2016-02-02,-59479.0,-25862.0,-48685.0,-20119.0
2016-02-09,-102785.0,-68137.0,-81045.0,-26317.0
2016-02-16,-137937.0,-43391.0,-84367.0,-23998.0
2016-02-23,-134334.0,-22059.0,-98680.0,-27163.0
2016-03-01,-203837.0,-81458.0,-107477.0,-27783.0
2016-03-08,-229176.0,-42906.0,-92450.0,-25081.0
2016-03-15,-188167.0,21774.0,-67506.0,-13880.0
2016-03-22,-154569.0,53682.0,-81837.0,-10457.0
2016-03-29,-108433.0,75450.0,-69832.0,-11245.0
2016-04-05,-161865.0,73741.0,-67738.0,-11108.0
2016-04-12,-136705.0,100216.0,-106163.0,-20355.0
2016-04-19,-30909.0,135410.0,-88241.0,-13268.0
2016-04-26,79781.0,160125.0,-60805.0,-639.0
2016-05-03,71032.0,167554.0,-62241.0,-5449.0
2016-05-10,42969.0,201782.0,-78181.0,-10598.0
2016-05-17,48978.0,205153.0,-72575.0,-15283.0
2016-05-24,64696.0,202173.0,-89636.0,-18964.0
2016-05-31,130798.0,208696.0,-90991.0,-19296.0
2016-06-07,207967.0,210051.0,-53320.0,-9258.0
2016-06-14,252295.0,207088.0,-48235.0,1927.0
2016-06-21,224827.0,200789.0,-63288.0,-3989.0
2016-06-28,174726.0,195270.0,-81986.0,-14577.0
2016-07-05,103103.0,167328.0,-102244.0,-16819.0
2016-07-12,8702.0,159407.0,-114668.0,-18717.0
2016-07-19,-13362.0,137692.0,-116606.0,-19906.0
2016-07-26,-65538.0,121689.0,-130184.0,-29268.0
2016-08-02,-104432.0,106338.0,-129058.0,-28079.0
2016-08-09,-137077.0,112995.0,-118655.0,-25385.0
2016-08-16,-161479.0,101900.0,-105738.0,-23823.0
2016-08-23,-153942.0,127298.0,-103977.0,-14585.0
2016-08-30,-162503.0,99633.0,-121873.0,-17158.0
2016-09-06,-180893.0,83687.0,-132577.0,-16857.0
2016-09-13,-146940.0,78989.0,-125438.0,-13359.0
2016-09-20,-161592.0,90433.0,-127265.0,-8398.0
2016-09-27,-176844.0,57652.0,-131417.0,-5498.0
2016-10-04,-162858.0,65167.0,-151417.0,-856.0
2016-10-11,-130973.0,73069.0,-135406.0,-5869.0
2016-10-18,-69978.0,87651.0,-102251.0,1159.0
2016-10-25,-68962.0,98605.0,-123387.0,5405.0
2016-11-01,-65008.0,110613.0,-110632.0,4084.0
2016-11-08,-28054.0,124264.0,-111346.0,1503.0
2016-11-15,-85156.0,98177.0,-132353.0,1981.0
2016-11-22,-60394.0,113644.0,-114222.0,10905.0
2016-11-29,-69261.0,134705.0,-118509.0,17126.0
2016-12-06,-72592.0,122648.0,-115920.0,3139.0
2016-12-13,-74007.0,120750.0,-92929.0,-724.0
2016-12-20,-97086.0,111712.0,-103595.0,3863.0
2016-12-27,-113648.0,107075.0,-108927.0,9085.0
2017-01-03,-96369.0,94247.0,-103593.0,11405.0
2017-01-10,-76564.0,95890.0,-84968.0,23604.0
2017-01-17,-51385.0,131522.0,-85017.0,26909.0
2017-01-24,20898.0,176410.0,-88699.0,27894.0
2017-01-31,3461.0,152852.0,-99087.0,17613.0
2017-02-07,28833.0,150314.0,-82547.0,17608.0
2017-02-14,85360.0,170668.0,-40047.0,27425.0
2017-02-21,92216.0,154307.0,-27385.0,34370.0
2017-02-28,82135.0,131576.0,-55466.0,37357.0
2017-03-07,80081.0,127638.0,-63180.0,35105.0
2017-03-14,-23602.0,98354.0,-100629.0,25230.0
2017-03-21,-81691.0,65669.0,-121005.0,15199.0
2017-03-28,-155512.0,37930.0,-136150.0,-1756.0
2017-04-04,-150287.0,722.0,-138834.0,-7593.0
2017-04-11,-158417.0,-29733.0,-134459.0,-12201.0
2017-04-18,-171809.0,-45828.0,-142126.0,-15245.0
2017-04-25,-196257.0,-48275.0,-162327.0,-17233.0
2017-05-02,-184630.0,-47667.0,-124638.0,512.0
2017-05-09,-208642.0,-34335.0,-107892.0,13692.0
2017-05-16,-203909.0,-36523.0,-121385.0,2641.0
2017-05-23,-176503.0,-62355.0,-113211.0,2166.0
2017-05-30,-200981.0,-89310.0,-113760.0,3221.0
2017-06-06,-138758.0,-94737.0,-106136.0,2394.0
2017-06-13,-17929.0,-79673.0,-82859.0,23888.0
2017-06-20,-53825.0,-87140.0,-20971.0,37701.0
2017-06-27,-106119.0,-118683.0,-10158.0,44240.0
2017-07-03,-46715.0,-70216.0,18003.0,54926.0
2017-07-04,,,,
2017-07-11,100964.0,19048.0,44685.0,73111.0
2017-07-18,104670.0,38351.0,35926.0,70918.0
2017-07-25,106815.0,50885.0,27850.0,60655.0
2017-08-01,84644.0,39795.0,12190.0,54187.0
2017-08-08,67073.0,12913.0,-14101.0,48935.0
2017-08-15,39802.0,-14399.0,-34236.0,34609.0
2017-08-22,-17073.0,-23394.0,-66751.0,23770.0
2017-08-29,-64945.0,-28367.0,-77529.0,18060.0
2017-09-05,-109723.0,-11944.0,-86570.0,14985.0
2017-09-12,-119412.0,-4408.0,-83745.0,13031.0
2017-09-19,-134606.0,13747.0,-79568.0,12415.0
2017-09-26,-133442.0,28320.0,-64699.0,11418.0
2017-10-03,-143201.0,27758.0,-56475.0,9468.0
2017-10-10,-162937.0,30992.0,-67729.0,843.0
2017-10-17,-170684.0,68168.0,-77692.0,-4662.0
2017-10-24,-174394.0,49246.0,-83965.0,-10840.0
2017-10-31,-202763.0,40612.0,-110875.0,-21393.0
2017-11-07,-205624.0,46738.0,-125085.0,-23526.0
2017-11-14,-230556.0,22550.0,-108576.0,-10424.0
2017-11-21,-210466.0,20144.0,-108666.0,-20741.0
2017-11-28,-196763.0,31662.0,-122774.0,-24230.0
2017-12-05,-160519.0,53134.0,-118781.0,-21320.0
2017-12-12,-197192.0,19755.0,-157652.0,-31139.0
2017-12-19,-222153.0,-40771.0,-153577.0,-30981.0
2017-12-26,-206624.0,-69091.0,-145735.0,-34422.0
2018-01-02,-198576.0,-85506.0,-128178.0,-28961.0
2018-01-09,-222516.0,-92835.0,-128990.0,-17600.0
2018-01-16,-226876.0,-103397.0,-142939.0,-12386.0
2018-01-23,-219676.0,-81538.0,-145408.0,-15962.0
2018-01-30,-130942.0,-21849.0,-96763.0,-1897.0
2018-02-06,-82924.0,-9978.0,-83394.0,15157.0
2018-02-13,-10614.0,42869.0,-56831.0,14726.0
2018-02-20,18674.0,99111.0,-67039.0,13141.0
2018-02-27,59120.0,147380.0,-60632.0,11008.0
2018-03-06,163534.0,183711.0,-32531.0,20759.0
2018-03-13,233063.0,208200.0,-35584.0,28946.0
2018-03-20,213231.0,195522.0,-56107.0,29586.0
2018-03-27,116911.0,183578.0,-77752.0,26881.0
2018-04-03,140187.0,181154.0,-73418.0,22143.0
2018-04-10,174887.0,176217.0,-54872.0,33498.0
2018-04-17,138244.0,192968.0,-50138.0,35925.0
2018-04-24,122877.0,170094.0,-54713.0,40698.0
2018-05-01,186317.0,177047.0,-28702.0,39231.0
2018-05-08,211892.0,127042.0,4326.0,48630.0
2018-05-15,191672.0,108061.0,-5522.0,44190.0
2018-05-22,199970.0,98228.0,-1685.0,46323.0
2018-05-29,202427.0,107098.0,15318.0,53862.0
2018-06-05,113599.0,72299.0,16286.0,57756.0
2018-06-12,36216.0,12870.0,14903.0,61091.0
2018-06-19,-14038.0,-12801.0,-752.0,47213.0
2018-06-26,-60319.0,-43985.0,-12477.0,30882.0
2018-07-03,-70810.0,-53677.0,-1925.0,17248.0
2018-07-10,-104376.0,-53247.0,-246.0,19748.0
2018-07-17,-129323.0,-58399.0,3557.0,17928.0
2018-07-24,-130197.0,-61315.0,23942.0,22058.0
2018-07-31,-52198.0,-58671.0,52932.0,39936.0
2018-08-07,-29705.0,-56283.0,64587.0,55086.0
2018-08-14,-24962.0,-58924.0,66948.0,62652.0
2018-08-21,-14824.0,-40049.0,60812.0,64373.0
2018-08-28,-56957.0,-53642.0,51180.0,61460.0
2018-09-04,-56884.0,-62749.0,42766.0,55254.0
2018-09-11,-63470.0,-68269.0,18415.0,43539.0
2018-09-18,-141276.0,-69813.0,-1379.0,37084.0
2018-09-25,-112779.0,-58614.0,-1119.0,34030.0
2018-10-02,-57764.0,-44403.0,-12099.0,28425.0
2018-10-09,-34032.0,-41401.0,-16885.0,25813.0
2018-10-16,20154.0,-36368.0,-16793.0,28174.0
2018-10-23,25381.0,-44422.0,-26105.0,21712.0
2018-10-30,14269.0,-71305.0,-44717.0,10444.0
2018-11-06,26629.0,-45078.0,-41143.0,11143.0
2018-11-13,17981.0,-55025.0,-26684.0,-1271.0
2018-11-20,-7845.0,-60246.0,-37848.0,-5214.0
2018-11-27,-22148.0,-63862.0,-38613.0,-9672.0
2018-12-04,53745.0,-17593.0,-28407.0,-2445.0
2018-12-11,98617.0,-11068.0,-22402.0,2429.0
2018-12-18,128177.0,350.0,-5625.0,7083.0
2018-12-24,97812.0,-10545.0,-17004.0,2435.0
2018-12-31,56066.0,-18136.0,-32020.0,-2801.0
2019-01-08,75194.0,-1220.0,-16479.0,-3684.0
2019-01-15,27459.0,-20882.0,-15961.0,-11521.0
2019-01-22,44358.0,-22914.0,-9451.0,-1613.0
2019-01-29,6261.0,-1197.0,-22514.0,-7267.0
2019-02-05,14370.0,5989.0,-9143.0,-12044.0
2019-02-12,-14693.0,-10038.0,-16053.0,-24046.0
2019-02-19,-86275.0,-42810.0,-42718.0,-30786.0
2019-02-26,-104459.0,-35982.0,-58567.0,-41557.0
2019-03-05,-176777.0,-50302.0,-72449.0,-44870.0
2019-03-12,-257965.0,-90197.0,-72148.0,-49286.0
2019-03-19,-261326.0,-63992.0,-73506.0,-51380.0
2019-03-26,-203414.0,-51394.0,-63753.0,-48488.0
2019-04-02,-246735.0,-74169.0,-56439.0,-49757.0
2019-04-09,-271746.0,-71314.0,-54269.0,-47793.0
