,CORN,SOYABEAN,WHEAT_SRW,WHEAT_HRW
2005-10-18,4830.0,1719.0,23670.0,45687.0
2005-10-25,5056.0,3461.0,23652.0,45367.0
2005-11-01,5551.0,4481.0,23423.0,45133.0
2005-11-08,5692.0,3446.0,23436.0,44407.0
2005-11-15,5527.0,3976.0,23303.0,43748.0
2005-11-22,6083.0,4237.0,23283.0,43224.0
2005-11-29,6191.0,3325.0,23113.0,43124.0
2005-12-06,6169.0,3504.0,23048.0,42662.0
2005-12-13,5826.0,3577.0,23030.0,42752.0
2005-12-20,5100.0,3812.0,23017.0,42919.0
2005-12-27,5178.0,3950.0,22868.0,43197.0
2006-01-03,5181.0,4018.0,22874.0,43225.0
2006-01-10,5283.0,4255.0,22889.0,43235.0
2006-01-17,5334.0,4613.0,22740.0,42979.0
2006-01-24,5261.0,4820.0,22298.0,43399.0
2006-01-31,5051.0,5156.0,21816.0,43257.0
2006-02-07,4932.0,5373.0,21573.0,43365.0
2006-02-14,4807.0,5748.0,21576.0,43713.0
2006-02-21,4783.0,6151.0,21254.0,43643.0
2006-02-28,4795.0,6180.0,21288.0,44827.0
2006-03-07,4873.0,6177.0,21371.0,44757.0
2006-03-14,4905.0,6572.0,20825.0,44995.0
2006-03-21,4886.0,6513.0,20917.0,44863.0
2006-03-28,4382.0,6732.0,20903.0,44682.0
2006-04-04,4078.0,6563.0,21051.0,44154.0
2006-04-11,3493.0,6177.0,21108.0,43894.0
2006-04-18,3650.0,6419.0,20866.0,43491.0
2006-04-25,3571.0,6330.0,20374.0,43378.0
2006-05-02,3676.0,6171.0,19230.0,43140.0
2006-05-09,2749.0,6132.0,19301.0,42893.0
2006-05-16,2842.0,6113.0,19363.0,42600.0
2006-05-23,2872.0,6143.0,19094.0,42550.0
2006-05-30,3266.0,6276.0,18515.0,42267.0
2006-06-06,2558.0,6228.0,18234.0,42046.0
2006-06-13,2635.0,6252.0,17912.0,41684.0
2006-06-20,2524.0,5979.0,17629.0,41957.0
2006-06-27,2983.0,6033.0,17375.0,42538.0
2006-07-04,3455.0,5971.0,17725.0,43555.0
2006-07-11,3213.0,5359.0,18169.0,44008.0
2006-07-18,3118.0,5179.0,20672.0,44675.0
2006-07-25,3581.0,4639.0,22792.0,45011.0
2006-08-01,3916.0,4394.0,24078.0,45366.0
2006-08-08,3817.0,4027.0,24318.0,45765.0
2006-08-15,2879.0,3890.0,25446.0,46151.0
2006-08-22,3003.0,3863.0,26142.0,46459.0
2006-08-29,3268.0,3613.0,27656.0,46610.0
2006-09-05,3202.0,3403.0,28047.0,46602.0
2006-09-12,2517.0,3238.0,28491.0,46480.0
2006-09-19,1297.0,3219.0,28782.0,46413.0
2006-09-26,771.0,3021.0,29001.0,46462.0
2006-10-03,682.0,2745.0,29578.0,46440.0
2006-10-10,829.0,2272.0,29672.0,46119.0
2006-10-17,1057.0,1100.0,30035.0,46102.0
2006-10-24,1245.0,1239.0,30537.0,45921.0
2006-10-31,1544.0,2534.0,30780.0,45770.0
2006-11-07,2138.0,2488.0,31424.0,45729.0
2006-11-14,1057.0,3591.0,32382.0,45464.0
2006-11-21,1664.0,4114.0,32625.0,45264.0
2006-11-28,1565.0,4856.0,32980.0,45019.0
2006-12-05,1945.0,4554.0,33201.0,45147.0
2006-12-12,1314.0,3474.0,33933.0,44866.0
2006-12-19,1561.0,3491.0,33629.0,44701.0
2006-12-26,1183.0,3613.0,34273.0,44697.0
2007-01-02,1409.0,3374.0,34733.0,44825.0
2007-01-09,1461.0,4159.0,35202.0,44727.0
2007-01-16,1484.0,3849.0,35429.0,44797.0
2007-01-23,1455.0,4084.0,35671.0,44530.0
2007-01-30,1405.0,4091.0,35600.0,44357.0
2007-02-06,1546.0,4142.0,35681.0,44233.0
2007-02-13,1422.0,4425.0,35869.0,44285.0
2007-02-20,1455.0,4505.0,36233.0,44242.0
2007-02-27,1590.0,4310.0,36404.0,43794.0
2007-03-06,1585.0,4336.0,36364.0,43623.0
2007-03-13,1631.0,4397.0,36347.0,43199.0
2007-03-20,1764.0,4440.0,36172.0,42893.0
2007-03-27,1868.0,4500.0,36077.0,42668.0
2007-04-03,1888.0,4543.0,35754.0,42346.0
2007-04-10,1929.0,4496.0,35216.0,42157.0
2007-04-17,1987.0,4540.0,34808.0,42137.0
2007-04-24,1976.0,4667.0,33168.0,41770.0
2007-05-01,2006.0,4809.0,32800.0,41472.0
2007-05-08,2030.0,4898.0,31547.0,41001.0
2007-05-15,1865.0,4931.0,30871.0,40847.0
2007-05-22,1868.0,5015.0,30279.0,40854.0
2007-05-29,1857.0,5135.0,29225.0,40936.0
2007-06-05,1821.0,5161.0,29032.0,40763.0
2007-06-12,1854.0,5185.0,28945.0,40516.0
2007-06-19,1830.0,5230.0,28664.0,40305.0
2007-06-26,1772.0,5241.0,28900.0,40579.0
2007-07-03,1145.0,5276.0,29474.0,40755.0
2007-07-10,1191.0,5295.0,30613.0,40822.0
2007-07-17,1117.0,5095.0,32666.0,42051.0
2007-07-24,543.0,4979.0,33672.0,42901.0
2007-07-31,467.0,5153.0,33353.0,43166.0
2007-08-07,394.0,5114.0,34121.0,43725.0
2007-08-14,362.0,5071.0,34342.0,44609.0
2007-08-21,364.0,5004.0,34724.0,45823.0
2007-08-28,299.0,4968.0,35507.0,47159.0
2007-09-04,358.0,4975.0,34477.0,47573.0
2007-09-11,324.0,5069.0,35246.0,47393.0
2007-09-18,315.0,5056.0,36929.0,47606.0
2007-09-25,338.0,5015.0,37152.0,47657.0
2007-10-02,318.0,4909.0,37816.0,48002.0
2007-10-09,408.0,4076.0,36597.0,47836.0
2007-10-16,512.0,3771.0,35954.0,47393.0
2007-10-23,630.0,4476.0,34624.0,47559.0
2007-10-30,1032.0,5136.0,34098.0,47574.0
2007-11-06,1336.0,5405.0,34031.0,29786.0
2007-11-13,1771.0,5689.0,31936.0,29355.0
2007-11-20,1931.0,5823.0,31830.0,29352.0
2007-11-27,1639.0,5599.0,30598.0,28655.0
2007-12-04,1607.0,5683.0,30318.0,28466.0
2007-12-11,1813.0,5467.0,30168.0,27988.0
2007-12-18,1769.0,5393.0,28226.0,27766.0
2007-12-25,1594.0,5178.0,28376.0,28249.0
2008-01-01,1449.0,5164.0,28341.0,27824.0
2008-01-08,6484.0,9457.0,28100.0,27840.0
2008-01-15,6561.0,9407.0,28047.0,27604.0
2008-01-22,7253.0,10171.0,27706.0,27716.0
2008-01-29,6881.0,9729.0,27489.0,27723.0
2008-02-05,7007.0,9560.0,27493.0,27087.0
2008-02-12,6777.0,9447.0,27160.0,26519.0
2008-02-19,6865.0,9646.0,27109.0,25939.0
2008-02-26,7347.0,10129.0,26617.0,23727.0
2008-03-04,6876.0,9291.0,26565.0,23018.0
2008-03-11,6692.0,9428.0,26206.0,22181.0
2008-03-18,6814.0,9004.0,25535.0,21604.0
2008-03-25,6672.0,8036.0,24930.0,20366.0
2008-04-01,6281.0,8832.0,24285.0,19137.0
2008-04-08,5920.0,8703.0,21493.0,18318.0
2008-04-15,5619.0,8422.0,20142.0,17495.0
2008-04-22,5282.0,8258.0,17457.0,16561.0
2008-04-29,5113.0,8553.0,17234.0,16016.0
2008-05-06,4479.0,8855.0,16832.0,13744.0
2008-05-13,4299.0,9147.0,16269.0,13117.0
2008-05-20,3751.0,9123.0,15965.0,12160.0
2008-05-27,3451.0,8830.0,15720.0,11581.0
2008-06-03,3226.0,8287.0,15756.0,12288.0
2008-06-10,4351.0,8271.0,15203.0,9296.0
2008-06-17,4679.0,7313.0,15002.0,8495.0
2008-06-24,4488.0,6488.0,14697.0,9795.0
2008-07-01,3867.0,6658.0,15046.0,28980.0
2008-07-08,2788.0,6224.0,15733.0,44217.0
2008-07-15,2583.0,6274.0,16922.0,52233.0
2008-07-22,2827.0,5811.0,21963.0,56211.0
2008-07-29,2760.0,5611.0,25577.0,58185.0
2008-08-05,2719.0,4823.0,28815.0,57238.0
2008-08-12,2912.0,4509.0,30496.0,59920.0
2008-08-19,2151.0,3707.0,32581.0,62112.0
2008-08-26,1954.0,3244.0,33819.0,64763.0
2008-09-02,1671.0,3067.0,35725.0,65412.0
2008-09-09,1326.0,2098.0,36743.0,65914.0
2008-09-16,1204.0,1689.0,37758.0,68369.0
2008-09-23,852.0,1361.0,38702.0,70251.0
2008-09-30,1066.0,1362.0,38723.0,69995.0
2008-10-07,1137.0,1228.0,38930.0,68640.0
2008-10-14,1540.0,1867.0,39072.0,66999.0
2008-10-21,1903.0,2216.0,39423.0,65802.0
2008-10-28,2588.0,3190.0,39517.0,64747.0
2008-11-04,3495.0,3979.0,39474.0,62632.0
2008-11-11,5177.0,3956.0,39468.0,59821.0
2008-11-18,5897.0,4055.0,39577.0,57838.0
2008-11-25,6452.0,4309.0,39668.0,55562.0
2008-12-02,6692.0,4286.0,39647.0,54674.0
2008-12-09,7401.0,4960.0,39261.0,51384.0
2008-12-16,7709.0,4741.0,38892.0,50654.0
2008-12-23,7613.0,4225.0,38925.0,48316.0
2008-12-30,7104.0,3862.0,38770.0,47491.0
2009-01-06,7630.0,4424.0,38782.0,47436.0
2009-01-13,7884.0,4565.0,38638.0,44996.0
2009-01-20,7884.0,4060.0,38435.0,44282.0
2009-01-27,7436.0,3076.0,39749.0,43905.0
2009-02-03,7205.0,2975.0,39931.0,42132.0
2009-02-10,7464.0,3529.0,40200.0,40168.0
2009-02-17,7281.0,2402.0,40398.0,39340.0
2009-02-24,7936.0,2665.0,41125.0,38022.0
2009-03-03,7157.0,1642.0,41547.0,36921.0
2009-03-10,6677.0,1421.0,41483.0,34410.0
2009-03-17,6807.0,1662.0,41728.0,33745.0
2009-03-24,6711.0,2041.0,41390.0,32929.0
2009-03-31,6033.0,1989.0,41181.0,33403.0
2009-04-07,5682.0,1680.0,41138.0,31748.0
2009-04-14,5414.0,1885.0,40381.0,31640.0
2009-04-21,5793.0,2326.0,40285.0,30825.0
2009-04-28,6030.0,2412.0,39861.0,30195.0
2009-05-05,5874.0,2448.0,39713.0,28577.0
2009-05-12,6059.0,2764.0,39797.0,27951.0
2009-05-19,5163.0,2992.0,39885.0,27202.0
2009-05-26,4851.0,2706.0,40049.0,27091.0
2009-06-02,4402.0,2503.0,39711.0,26699.0
2009-06-09,3315.0,1942.0,39500.0,25928.0
2009-06-16,3709.0,2394.0,39468.0,25089.0
2009-06-23,3843.0,2278.0,39672.0,27734.0
2009-06-30,3843.0,2278.0,40151.0,45864.0
2009-07-07,3151.0,1801.0,56918.0,59390.0
2009-07-14,2969.0,1797.0,64432.0,64186.0
2009-07-21,2950.0,1794.0,68595.0,68602.0
2009-07-28,2676.0,1519.0,71248.0,72392.0
2009-08-04,1691.0,1345.0,69179.0,75909.0
2009-08-11,1784.0,1104.0,69854.0,81396.0
2009-08-18,2566.0,1177.0,70109.0,85093.0
2009-08-25,2186.0,900.0,68117.0,87793.0
2009-09-01,1907.0,940.0,67428.0,89651.0
2009-09-08,1719.0,648.0,65204.0,90269.0
2009-09-15,1706.0,494.0,67704.0,90634.0
2009-09-22,1772.0,477.0,64201.0,90551.0
2009-09-29,1387.0,287.0,67729.0,90320.0
2009-10-06,1230.0,654.0,68055.0,88630.0
2009-10-13,1118.0,937.0,68101.0,87883.0
2009-10-20,1020.0,754.0,71918.0,87829.0
2009-10-27,1127.0,2653.0,72076.0,87485.0
2009-11-03,1491.0,2801.0,71544.0,86050.0
2009-11-10,1762.0,4797.0,71443.0,85586.0
2009-11-17,2850.0,4854.0,71411.0,85200.0
2009-11-24,3349.0,3666.0,70630.0,83485.0
2009-12-01,4418.0,3671.0,70705.0,82150.0
2009-12-08,5270.0,3900.0,69597.0,80009.0
2009-12-15,5017.0,3818.0,69444.0,78454.0
2009-12-22,5518.0,3620.0,69050.0,78040.0
2009-12-29,5016.0,3202.0,68861.0,77765.0
2010-01-05,5062.0,3299.0,68183.0,77496.0
2010-01-12,4987.0,3278.0,67782.0,75745.0
2010-01-19,5250.0,4503.0,67197.0,74406.0
2010-01-26,5281.0,4001.0,66655.0,74332.0
2010-02-02,5731.0,3795.0,66289.0,71723.0
2010-02-09,6416.0,3637.0,65431.0,68940.0
2010-02-16,6363.0,4296.0,65173.0,67621.0
2010-02-23,6827.0,3719.0,64891.0,66993.0
2010-03-02,7417.0,2960.0,64645.0,65709.0
2010-03-09,6805.0,2760.0,64646.0,63545.0
2010-03-16,6265.0,2684.0,64244.0,62253.0
2010-03-23,6138.0,2272.0,64447.0,61153.0
2010-03-30,5770.0,2056.0,64969.0,60907.0
2010-04-06,5511.0,2135.0,65530.0,60413.0
2010-04-13,5860.0,2128.0,63935.0,60089.0
2010-04-20,5237.0,2046.0,62669.0,59470.0
2010-04-27,5498.0,2225.0,61918.0,59126.0
2010-05-04,5587.0,2353.0,61890.0,59726.0
2010-05-11,5854.0,2471.0,61099.0,60157.0
2010-05-18,5882.0,2427.0,60881.0,61039.0
2010-05-25,5601.0,2833.0,60324.0,60364.0
2010-06-01,4846.0,2809.0,60143.0,60864.0
2010-06-08,5488.0,2877.0,59835.0,61058.0
2010-06-15,5117.0,2588.0,60709.0,60937.0
2010-06-22,5685.0,2242.0,63858.0,63875.0
2010-06-29,5770.0,2471.0,65524.0,84724.0
2010-07-06,5666.0,2001.0,69512.0,91344.0
2010-07-13,4938.0,2182.0,74252.0,92786.0
2010-07-20,5163.0,1904.0,75867.0,94952.0
2010-07-27,4150.0,1770.0,76940.0,98924.0
2010-08-03,3876.0,1374.0,77524.0,101282.0
2010-08-10,3869.0,1123.0,78156.0,103058.0
2010-08-17,4129.0,974.0,77545.0,105267.0
2010-08-24,4214.0,942.0,77750.0,106306.0
2010-08-31,4070.0,613.0,77866.0,106442.0
2010-09-07,4374.0,578.0,77767.0,107068.0
2010-09-14,4713.0,674.0,79329.0,105087.0
2010-09-21,5358.0,779.0,77702.0,105068.0
2010-09-28,5447.0,1425.0,75278.0,104834.0
2010-10-05,5853.0,3281.0,75066.0,104946.0
2010-10-12,6356.0,3846.0,74850.0,104134.0
2010-10-19,6872.0,4105.0,74607.0,103988.0
2010-10-26,6967.0,4220.0,74358.0,101940.0
2010-11-02,7271.0,4171.0,74148.0,99695.0
2010-11-09,7267.0,3856.0,73774.0,98070.0
2010-11-16,6855.0,4108.0,73666.0,95947.0
2010-11-23,6802.0,3628.0,73127.0,93949.0
2010-11-30,6598.0,3894.0,72459.0,92875.0
2010-12-07,7877.0,4992.0,70681.0,92855.0
2010-12-14,8061.0,4325.0,69790.0,93148.0
2010-12-21,7267.0,5026.0,69074.0,91798.0
2010-12-28,7272.0,5399.0,68522.0,91426.0
2011-01-04,6827.0,4524.0,67842.0,90349.0
2011-01-11,7902.0,6507.0,67684.0,90110.0
2011-01-18,7254.0,5433.0,66623.0,89090.0
2011-01-25,6994.0,5475.0,65588.0,88681.0
2011-02-01,7017.0,6192.0,64547.0,87956.0
2011-02-08,7082.0,5696.0,63631.0,85304.0
2011-02-15,7201.0,6132.0,62769.0,84735.0
2011-02-22,7047.0,5940.0,61886.0,83079.0
2011-03-01,6677.0,5365.0,61685.0,82980.0
2011-03-08,7841.0,5067.0,61379.0,81372.0
2011-03-15,7378.0,4780.0,61087.0,81867.0
2011-03-22,8489.0,4987.0,61046.0,80595.0
2011-03-29,8269.0,5123.0,60298.0,79966.0
2011-04-05,6855.0,4827.0,58740.0,79591.0
2011-04-12,7382.0,4645.0,57680.0,78753.0
2011-04-19,7256.0,4368.0,55996.0,77830.0
2011-04-26,7324.0,4283.0,54559.0,77217.0
2011-05-03,7219.0,4214.0,53296.0,73847.0
2011-05-10,6286.0,3560.0,53299.0,72301.0
2011-05-17,5669.0,3680.0,51566.0,70951.0
2011-05-24,5722.0,3553.0,50530.0,71038.0
2011-05-31,5921.0,3550.0,50342.0,69712.0
2011-06-07,6016.0,3335.0,50246.0,66780.0
2011-06-14,5693.0,3407.0,55567.0,67239.0
2011-06-21,5030.0,3066.0,57373.0,73693.0
2011-06-28,4931.0,3135.0,60720.0,85540.0
2011-07-05,4202.0,2546.0,63260.0,90271.0
2011-07-12,4485.0,2002.0,69943.0,90496.0
2011-07-19,4488.0,2359.0,75543.0,89907.0
2011-07-26,4373.0,1652.0,77637.0,91574.0
2011-08-02,3773.0,1585.0,78800.0,92714.0
2011-08-09,3788.0,1467.0,78753.0,95104.0
2011-08-16,2905.0,1299.0,78874.0,96004.0
2011-08-23,2825.0,1221.0,79528.0,95880.0
2011-08-30,2273.0,1107.0,80451.0,96796.0
2011-09-06,1799.0,996.0,80418.0,97175.0
2011-09-13,1627.0,809.0,80580.0,97067.0
2011-09-20,1385.0,768.0,80812.0,97429.0
2011-09-27,1069.0,735.0,80720.0,95704.0
2011-10-04,1062.0,1191.0,79340.0,95373.0
2011-10-11,1186.0,5292.0,79440.0,94472.0
2011-10-18,1451.0,7439.0,79121.0,93867.0
2011-10-25,2388.0,8359.0,78875.0,92185.0
2011-11-01,2605.0,9461.0,78155.0,89882.0
2011-11-08,3134.0,10143.0,77917.0,89109.0
2011-11-15,3436.0,10247.0,77589.0,85684.0
2011-11-22,3685.0,10227.0,77181.0,83165.0
2011-11-29,4471.0,10447.0,77511.0,81631.0
2011-12-06,3951.0,11318.0,77329.0,80173.0
2011-12-13,3769.0,9953.0,77006.0,78307.0
2011-12-20,3287.0,9933.0,76978.0,77432.0
2011-12-27,4270.0,8279.0,76439.0,75005.0
2012-01-03,3299.0,7156.0,76166.0,74783.0
2012-01-10,3679.0,8052.0,76403.0,74234.0
2012-01-17,3744.0,7653.0,76126.0,71967.0
2012-01-24,3297.0,6738.0,75652.0,69698.0
2012-01-31,3503.0,6578.0,74914.0,67838.0
2012-02-07,3143.0,6796.0,73776.0,66221.0
2012-02-14,3106.0,6230.0,73669.0,64409.0
2012-02-21,3114.0,5456.0,72881.0,62848.0
2012-02-28,3424.0,5403.0,72339.0,60287.0
2012-03-06,3663.0,5637.0,70886.0,58935.0
2012-03-13,3634.0,6079.0,70032.0,56904.0
2012-03-20,3127.0,6536.0,69506.0,56841.0
2012-03-27,3112.0,6990.0,68895.0,55672.0
2012-04-03,2627.0,7330.0,67556.0,54334.0
2012-04-10,2249.0,7540.0,66793.0,52529.0
2012-04-17,2440.0,7475.0,65357.0,50965.0
2012-04-24,2598.0,8224.0,64208.0,50635.0
2012-05-01,9371.0,8274.0,63479.0,49929.0
2012-05-08,1953.0,8347.0,61768.0,49563.0
2012-05-15,2035.0,8584.0,60874.0,47578.0
2012-05-22,1842.0,8330.0,60049.0,46588.0
2012-05-29,1598.0,8633.0,62278.0,46273.0
2012-06-05,1818.0,8369.0,69612.0,54109.0
2012-06-12,1551.0,7742.0,71966.0,73207.0
2012-06-19,1311.0,6627.0,74091.0,82938.0
2012-06-26,1317.0,5376.0,76543.0,85031.0
2012-07-03,1460.0,4378.0,78943.0,87234.0
2012-07-10,1471.0,3518.0,80448.0,89432.0
2012-07-17,1389.0,2402.0,82650.0,92012.0
2012-07-24,804.0,1331.0,83276.0,93398.0
2012-07-31,895.0,1406.0,83917.0,94915.0
2012-08-07,884.0,1131.0,83995.0,96088.0
2012-08-14,760.0,1383.0,84333.0,97114.0
2012-08-21,810.0,759.0,84936.0,100409.0
2012-08-28,652.0,659.0,84945.0,100323.0
2012-09-04,797.0,674.0,84531.0,100572.0
2012-09-11,1030.0,916.0,84552.0,99296.0
2012-09-18,1243.0,1555.0,85542.0,99534.0
2012-09-25,1359.0,2220.0,84746.0,99517.0
2012-10-02,1841.0,3623.0,84629.0,98909.0
2012-10-09,1813.0,3426.0,84273.0,100009.0
2012-10-16,2096.0,4281.0,84102.0,100060.0
2012-10-23,2092.0,5047.0,84091.0,99932.0
2012-10-30,1893.0,4898.0,84387.0,99527.0
2012-11-06,2056.0,5891.0,83962.0,98007.0
2012-11-13,2123.0,4758.0,83198.0,97187.0
2012-11-20,1855.0,4867.0,82819.0,96168.0
2012-11-27,2310.0,4712.0,82195.0,95749.0
2012-12-04,2446.0,4192.0,81251.0,94104.0
2012-12-11,2598.0,2820.0,80663.0,93225.0
2012-12-18,2474.0,2497.0,79833.0,92354.0
2012-12-25,,1012.0,78486.0,91441.0
2013-01-01,,1110.0,78177.0,89628.0
2013-01-08,2546.0,3227.0,76877.0,89133.0
2013-01-15,2602.0,3045.0,75096.0,87819.0
2013-01-22,2457.0,2855.0,73713.0,86359.0
2013-01-29,2063.0,3022.0,71177.0,86076.0
2013-02-05,2273.0,1679.0,68495.0,84993.0
2013-02-12,2202.0,1951.0,65737.0,84641.0
2013-02-19,2479.0,1563.0,62924.0,82460.0
2013-02-26,2192.0,1449.0,60936.0,81529.0
2013-03-05,1966.0,963.0,58337.0,80029.0
2013-03-12,1705.0,1366.0,56499.0,78270.0
2013-03-19,1902.0,1324.0,54041.0,77554.0
2013-03-26,2253.0,1299.0,51547.0,75340.0
2013-04-02,1875.0,1198.0,49956.0,73826.0
2013-04-09,1794.0,1291.0,47918.0,70100.0
2013-04-16,1884.0,1052.0,46153.0,68520.0
2013-04-23,1699.0,1078.0,44598.0,67574.0
2013-04-30,1706.0,1469.0,41749.0,65420.0
2013-05-07,1588.0,1436.0,39884.0,63369.0
2013-05-14,1691.0,1694.0,38623.0,61213.0
2013-05-21,1580.0,1191.0,36174.0,57214.0
2013-05-28,2113.0,1637.0,34619.0,54176.0
2013-06-04,2064.0,1324.0,33129.0,50296.0
2013-06-11,1665.0,1749.0,32085.0,48776.0
2013-06-18,1392.0,1529.0,32982.0,45844.0
2013-06-25,1345.0,1391.0,38953.0,44508.0
2013-07-02,1185.0,1730.0,48378.0,65732.0
2013-07-09,822.0,1244.0,50745.0,84960.0
2013-07-16,1391.0,1487.0,54284.0,87240.0
2013-07-23,1375.0,1201.0,61522.0,88151.0
2013-07-30,1447.0,1359.0,62864.0,88323.0
2013-08-06,931.0,1000.0,61773.0,85993.0
2013-08-13,939.0,1208.0,61518.0,85477.0
2013-08-20,605.0,1494.0,60280.0,86414.0
2013-08-27,562.0,1122.0,62304.0,88794.0
2013-09-03,478.0,1137.0,61725.0,89061.0
2013-09-10,328.0,1051.0,58760.0,87821.0
2013-09-17,268.0,619.0,58925.0,86443.0
2013-09-24,285.0,362.0,61185.0,84912.0
2013-10-01,511.0,738.0,60386.0,83407.0
2013-10-08,662.0,1540.0,60015.0,83206.0
2013-10-15,947.0,3878.0,60108.0,84874.0
2013-10-22,1324.0,4732.0,59423.0,83932.0
2013-10-29,2508.0,5498.0,59269.0,83463.0
2013-11-05,3617.0,6792.0,59194.0,80996.0
2013-11-12,4387.0,6237.0,58385.0,79082.0
2013-11-19,4881.0,6765.0,56910.0,77549.0
2013-11-26,4795.0,6550.0,54608.0,75943.0
2013-12-03,4649.0,6665.0,53094.0,72168.0
2013-12-10,5069.0,7699.0,50711.0,71275.0
2013-12-17,5589.0,8366.0,50382.0,71356.0
2013-12-24,6342.0,7896.0,50331.0,70971.0
2013-12-31,6188.0,6635.0,49274.0,70775.0
2014-01-07,5663.0,5521.0,45686.0,68459.0
2014-01-14,5877.0,6143.0,46855.0,66363.0
2014-01-21,6199.0,6714.0,46209.0,64138.0
2014-01-28,6072.0,6156.0,45325.0,61806.0
2014-02-04,6066.0,5424.0,44915.0,58710.0
2014-02-11,6248.0,5473.0,44672.0,57147.0
2014-02-18,6676.0,5201.0,43880.0,53700.0
2014-02-25,6804.0,5307.0,42882.0,52057.0
2014-03-04,7117.0,4702.0,42017.0,50159.0
2014-03-11,7417.0,4489.0,40946.0,48547.0
2014-03-18,7402.0,4410.0,39565.0,46575.0
2014-03-25,6822.0,4502.0,37245.0,45757.0
2014-04-01,6715.0,4422.0,35462.0,43063.0
2014-04-08,6939.0,3698.0,33605.0,40450.0
2014-04-15,6453.0,4052.0,32323.0,40008.0
2014-04-22,6453.0,421.0,31709.0,39198.0
2014-04-29,5417.0,3329.0,31146.0,39074.0
2014-05-06,6616.0,3269.0,30200.0,35971.0
2014-05-13,4673.0,2842.0,29471.0,34544.0
2014-05-20,5421.0,2523.0,29074.0,33781.0
2014-05-27,4824.0,2411.0,28220.0,32908.0
2014-06-03,4648.0,2457.0,27982.0,32226.0
2014-06-10,5176.0,2180.0,27447.0,31011.0
2014-06-17,5370.0,2212.0,27280.0,29848.0
2014-06-24,4392.0,2176.0,35794.0,32555.0
2014-07-01,3897.0,2003.0,32272.0,38867.0
2014-07-08,3897.0,157.0,33356.0,42164.0
2014-07-15,2599.0,1329.0,36245.0,46506.0
2014-07-22,2968.0,1694.0,40300.0,48216.0
2014-07-29,2640.0,1739.0,42086.0,49583.0
2014-08-05,1956.0,1393.0,42909.0,50409.0
2014-08-12,2014.0,1382.0,43856.0,51031.0
2014-08-19,1768.0,1203.0,44411.0,52492.0
2014-08-26,1539.0,1056.0,44345.0,54109.0
2014-09-02,1029.0,893.0,44869.0,54891.0
2014-09-09,815.0,756.0,44300.0,55766.0
2014-09-16,585.0,206.0,45131.0,56809.0
2014-09-23,381.0,115.0,45159.0,55761.0
2014-09-30,290.0,934.0,45139.0,56458.0
2014-10-07,413.0,1726.0,44885.0,57318.0
2014-10-14,568.0,2871.0,44642.0,58039.0
2014-10-21,791.0,2470.0,44574.0,58038.0
2014-10-28,1399.0,4971.0,44790.0,58011.0
2014-11-04,2376.0,6409.0,43598.0,57418.0
2014-11-11,3586.0,6656.0,43664.0,56963.0
2014-11-18,4794.0,6780.0,43465.0,56890.0
2014-11-25,5408.0,6551.0,43305.0,55822.0
2014-12-02,5250.0,5969.0,43237.0,54488.0
2014-12-09,6131.0,6351.0,43225.0,53623.0
