,CORN,SOYABEAN,WHEAT_SRW,WHEAT_HRW
2017-03-28,721501.7300000029,3378031.7699999916,2797156.8799999906,-6145082.289999992
2017-03-29,1141656.2600000028,3373303.3899999917,2605320.9099999904,-6266402.8799999915
2017-03-30,740261.8900000027,3266839.8499999917,2158328.70999999,-6974481.279999992
2017-03-31,495062.8900000027,3518098.029999992,1777285.7499999902,-6837901.109999992
2017-04-03,685849.3900000027,3405814.6399999917,1710385.4599999902,-7034620.569999992
2017-04-04,795820.9900000027,3460117.3599999915,1762231.1599999901,-6828845.989999992
2017-04-05,370509.35000000265,3405620.5699999915,1328379.11999999,-6656267.899999992
2017-04-06,448421.36000000266,3900793.8799999915,800015.9799999902,-6498697.079999992
2017-04-07,434180.36000000266,3985182.6699999915,285636.6999999901,-6629038.269999992
2017-04-10,329555.36000000266,3837210.699999992,-432158.15000001,-7034164.649999992
2017-04-11,340359.6700000027,3896559.5599999917,-758440.1700000099,-6911829.389999992
2017-04-12,306071.7500000027,3708423.699999992,-1087214.57000001,-6802383.249999993
2017-04-13,-74389.0799999974,3435536.569999992,-1518375.7700000103,-6650386.9199999925
2017-04-17,240378.79000000266,3328427.8699999917,-1917173.0900000103,-6377352.049999992
2017-04-18,174447.3300000027,3386071.4599999916,-1603803.0600000103,-6664628.179999992
2017-04-19,215134.53000000265,3409765.3799999915,-1759249.7900000103,-6643824.909999993
2017-04-20,185019.9800000026,3258614.809999991,-1742149.4200000102,-6652181.989999993
2017-04-21,-127824.82999999746,3321269.459999991,-1891745.30000001,-6968676.9599999925
2017-04-24,-215297.50999999745,2877192.0999999912,-2053105.47000001,-6783564.129999992
2017-04-25,-196258.19999999745,2425068.239999991,-2186762.45000001,-6728212.179999992
2017-04-26,-273590.2899999975,2361218.6399999913,-2234463.6900000097,-6670440.809999992
2017-04-27,-2811.0599999974947,2340851.6799999913,-2255694.89000001,-7030523.949999992
2017-04-28,44867.940000002505,2123072.5399999917,-2653212.87000001,-6984964.659999992
2017-05-01,-403826.4499999975,1983528.7099999918,-3020683.76000001,-6991327.349999992
2017-05-02,-106578.54999999749,2374432.439999992,-2986787.47000001,-7308464.409999992
2017-05-03,200047.64000000252,2490139.579999992,-2970578.15000001,-7248931.659999992
2017-05-04,486701.5800000025,2744781.9899999923,-2976888.20000001,-7581455.159999992
2017-05-05,362546.24000000255,2868042.4199999925,-3006126.15000001,-7511822.609999992
2017-05-08,243580.15000000258,2882858.0099999923,-2973705.91000001,-7733124.259999992
2017-05-09,290710.84000000264,2925479.1899999925,-3103343.53000001,-7625203.589999992
2017-05-10,-80101.15999999736,3285599.8399999924,-3405437.59000001,-7529854.739999993
2017-05-11,-221381.36999999738,3215926.9999999925,-3848112.66000001,-7534714.849999993
2017-05-12,-79785.22999999742,3065979.1799999927,-3962181.56000001,-7417986.109999993
2017-05-15,-214239.41999999742,2714190.319999993,-4196038.620000009,-7361293.309999993
2017-05-16,-196323.33999999744,3012022.9099999927,-3923607.7900000094,-7184963.669999993
2017-05-17,-330254.48999999743,3239456.049999993,-4187866.2000000095,-7273392.709999993
2017-05-18,-268967.69999999745,3550704.029999993,-4413606.910000009,-7590052.369999994
2017-05-19,-362597.2999999974,3360649.6599999927,-4628318.410000009,-7504941.979999994
2017-05-22,-298422.0999999975,3304061.759999993,-4870788.620000009,-7792911.609999994
2017-05-23,122530.02000000252,3800480.3299999926,-5069898.970000009,-8488595.709999993
2017-05-24,221806.1200000025,3695949.3099999926,-5532304.850000009,-8414317.569999993
2017-05-25,397341.9900000025,3773832.7199999923,-5739858.1200000085,-8333945.2099999925
2017-05-26,125061.29000000242,3997178.7599999923,-6092294.050000008,-8309714.439999993
2017-05-30,-319635.0899999975,4073493.639999992,-6156861.210000008,-10178190.159999993
2017-05-31,-539305.7099999974,3963484.849999992,-6258370.250000008,-10152017.819999993
2017-06-01,-471607.5299999974,3534557.9699999923,-6250722.040000008,-10070878.319999993
2017-06-02,-842972.7799999975,3062238.059999992,-5851953.710000008,-10409496.809999993
2017-06-05,-636076.4399999975,2793683.3399999924,-4975725.690000009,-10741748.589999992
2017-06-06,-446847.2999999975,2480678.1199999927,-4700480.990000009,-10639585.969999993
2017-06-07,-259279.13999999745,2053342.3199999926,-4041142.4300000085,-11009617.939999994
2017-06-08,-123271.97999999748,1795396.0399999926,-2213911.9600000083,-10865334.979999993
2017-06-09,-8505.67999999749,1605898.4999999925,-23981.560000007972,-10611353.679999992
2017-06-12,181101.71000000252,1879612.2299999925,5471940.229999991,-9310838.879999992
2017-06-13,93011.07000000251,1927689.6999999927,7128459.819999991,-7665641.229999991
2017-06-14,410993.3300000025,2420577.419999993,8595319.969999991,-5780550.429999991
2017-06-15,595647.8300000025,2710496.179999993,9563955.109999992,-3604491.0299999914
2017-06-16,579215.7900000026,1502849.1799999932,10428081.439999992,-1707886.6999999913
2017-06-19,788539.3900000026,1710500.1999999932,11371317.349999992,2033224.3000000087
2017-06-20,1158577.5500000026,2021737.3399999933,12126082.639999993,3930750.870000009
2017-06-21,972262.6800000026,2370217.0699999933,13057646.279999994,6333192.770000009
2017-06-22,916925.4700000025,2578284.639999993,13778422.709999993,8638625.47000001
2017-06-23,693524.7900000026,2955663.219999993,14210540.879999993,10924710.19000001
2017-06-26,622813.0300000026,3159998.9599999934,14771488.499999993,12419177.49000001
2017-06-27,393725.6300000026,3491285.2399999932,15701076.679999992,12700959.40000001
2017-06-28,310367.0300000026,3318756.229999993,16447331.119999992,13500871.22000001
2017-06-29,455199.33000000264,3205689.609999993,17266378.679999992,14293287.16000001
2017-06-30,337273.34000000264,3343756.189999993,17677615.099999994,15091961.26000001
2017-07-03,639538.1400000027,2404783.189999993,18712204.889999993,15958884.360000009
2017-07-05,698365.1600000027,2794654.609999993,20636447.979999993,15537988.520000009
2017-07-06,904634.3600000027,2271742.919999993,22076952.659999993,15935165.16000001
2017-07-07,1004287.6000000027,1680110.759999993,22570530.439999994,16436839.600000009
2017-07-10,945594.3800000026,1692111.689999993,23826637.149999995,16502672.040000008
2017-07-11,1147175.1300000024,1534527.809999993,24510181.809999995,16729608.240000008
2017-07-12,1203357.0500000024,1985442.7699999933,24515484.009999994,16672988.990000008
2017-07-13,1373765.0100000026,2469541.3199999933,24970125.529999994,16901896.820000008
2017-07-14,1655227.8300000026,2899607.179999993,25399894.039999995,16559507.040000008
2017-07-17,1672316.8100000026,1583024.5299999928,26001647.629999995,17052451.270000007
2017-07-18,1892149.7200000028,1876365.0099999928,26482722.009999994,16929672.690000005
2017-07-19,1818141.4900000028,2241208.819999993,26571898.789999995,17123969.750000004
2017-07-20,1767416.7500000028,1473505.449999993,26454496.159999996,16896440.020000003
2017-07-21,1848062.1800000027,1046197.089999993,26427964.729999997,16556126.490000004
2017-07-24,1844253.890000003,657392.9299999933,26615699.139999997,16779954.740000002
2017-07-25,2225355.530000003,569717.7699999934,26872713.799999997,17392486.340000004
2017-07-26,2286719.590000003,276092.9099999933,27216562.449999996,17512801.700000003
2017-07-27,2312435.050000003,218051.63999999326,27535836.799999997,17662226.78
2017-07-28,2104332.370000003,-402157.89000000653,27947164.849999998,17919534.5
2017-07-31,2097037.3400000029,-933777.9000000063,27757587.769999996,18122663.03
2017-08-01,2159743.260000003,-766896.6900000061,27740545.049999997,18244831.14
2017-08-02,2257728.9800000032,-858126.2700000062,28264345.009999998,18435822.76
2017-08-03,2385065.260000003,-1326314.8600000064,28312427.63,18592013.0
2017-08-04,2490908.560000003,-1714105.8600000064,28393781.209999997,18760190.82
2017-08-07,2765274.1500000027,-1950792.0700000066,28327182.869999997,19342236.84
2017-08-08,2993700.9000000027,-2066559.3100000066,28312033.139999997,18846297.5
2017-08-09,3192317.750000003,-2601394.4500000067,28513034.029999997,18983294.99
2017-08-10,3124280.4000000027,-2908080.460000007,28613261.13,18697383.56
2017-08-11,3241615.8800000027,-3322074.270000007,28804169.959999997,18402187.06
2017-08-14,3381912.0900000026,-3714444.330000007,28841837.039999995,18229701.259999998
2017-08-15,3538049.5900000026,-3880094.370000007,28893604.759999994,18271557.139999997
2017-08-16,3743301.500000003,-4162830.620000007,28813457.309999995,18329537.369999997
2017-08-17,3956277.660000003,-4032560.870000007,28759054.159999996,18330363.58
2017-08-18,4017110.6900000027,-4827285.930000007,28710430.119999997,18614045.88
2017-08-21,4283360.800000003,-5480048.0800000075,29246674.38,18980415.459999997
2017-08-22,4469773.860000003,-5729198.570000008,29300124.279999997,18787892.139999997
2017-08-23,4662029.030000003,-5771082.460000007,29251015.449999996,19019831.819999997
2017-08-24,5003983.140000003,-5841751.160000008,29720748.229999997,19267974.339999996
2017-08-25,5394240.570000003,-6076870.400000008,29836739.74,19345297.429999996
2017-08-28,5517083.930000003,-6465678.490000008,29625246.95,19529094.229999997
2017-08-29,5657253.230000003,-6584332.410000008,29411171.32,19504876.099999998
2017-08-30,5767495.670000004,-6709991.890000008,30264335.95,19719424.56
2017-08-31,5905844.460000004,-7062840.190000008,30323039.25,18958677.209999997
2017-09-01,5336185.730000004,-7644912.950000008,29981496.37,18664108.529999997
2017-09-05,5350271.530000004,-7774682.430000007,30550989.91,17616883.04
2017-09-06,5382406.020000004,-8060477.630000007,30628729.63,17669072.89
2017-09-07,5504820.8400000045,-8073231.900000007,30612939.34,17525547.96
2017-09-08,5433048.150000004,-8868018.440000007,30702437.49,17398021.14
2017-09-11,5285579.170000004,-8809135.070000008,30754778.54,17153874.560000002
2017-09-12,5409320.330000004,-8932357.080000008,30785930.3,16492726.930000002
2017-09-13,5518293.040000004,-9199134.830000008,30863503.490000002,16035261.080000002
2017-09-14,5705928.410000004,-9078661.390000008,30778341.990000002,16157576.730000002
2017-09-15,5766920.690000004,-9414522.110000009,30949636.8,16113765.460000003
2017-09-18,5664998.830000004,-9381648.030000009,31027388.37,16242903.670000004
2017-09-19,5700087.850000003,-9213123.75000001,31023113.45,16904522.700000003
2017-09-20,5806964.200000003,-9610808.50000001,31169770.59,16670267.730000002
2017-09-21,5834020.860000003,-9366334.72000001,31260338.06,16269901.030000003
2017-09-22,5715069.380000003,-9226265.40000001,31313540.45,16379740.880000003
2017-09-25,5692778.870000003,-8560809.97000001,31362847.4,16291530.980000002
2017-09-26,5447682.290000003,-8190788.7000000095,31417862.72,15978742.340000002
2017-09-27,5416411.4300000025,-8200959.99000001,31494736.299999997,15672837.470000003
2017-09-28,5276724.810000002,-8136068.22000001,31334833.229999997,14955059.640000002
2017-09-29,5245881.540000003,-7846167.7400000105,31366389.949999996,15351966.820000002
2017-10-02,5309313.460000003,-6691192.600000011,31187038.999999996,15545154.960000003
2017-10-03,5218988.810000002,-6663826.87000001,31382134.499999996,15583302.930000003
2017-10-04,5254913.660000002,-7367417.42000001,31443101.699999996,15624727.550000003
2017-10-05,5318390.450000002,-7562928.72000001,31522363.809999995,15250700.220000003
2017-10-06,5351712.850000002,-7487742.79000001,31500635.429999996,14833885.640000002
2017-10-09,5464218.360000002,-7433237.26000001,31591212.139999997,14697645.670000002
2017-10-10,5539767.890000002,-7235615.83000001,31627417.379999995,14353869.250000002
2017-10-11,5554394.250000003,-7288497.400000011,31706588.939999994,14423847.920000002
2017-10-12,5572618.850000002,-7257430.100000011,31709450.699999996,14505690.560000002
2017-10-13,5745557.200000002,-7280907.180000011,31629665.449999996,14777356.420000002
2017-10-16,5865484.200000002,-7052151.160000011,31666421.129999995,14458973.610000001
2017-10-17,5849510.470000002,-6629661.950000011,31753266.329999994,14576528.260000002
2017-10-18,5718977.090000002,-5649986.190000012,31848751.969999995,14831587.940000001
2017-10-19,5795960.940000001,-4428805.420000012,31927579.139999997,14409095.38
2017-10-20,5876248.6400000015,-3609580.840000012,31791043.929999996,14496256.010000002
2017-10-23,6039236.660000001,-2012047.480000012,31560340.109999996,14193108.270000001
2017-10-24,5868922.610000001,-1748532.2100000125,31652294.949999996,14443123.280000001
2017-10-25,5769410.170000001,-1276398.3000000126,31662644.949999996,14553349.500000002
2017-10-26,5703714.460000001,-416041.3800000127,31463861.389999997,14569250.640000002
2017-10-27,5874106.8100000005,735068.9199999871,31344840.259999998,14356817.380000003
2017-10-30,6489868.87,2125058.1899999874,31397911.43,13939750.320000002
2017-10-31,6565878.84,2504291.749999988,31286657.98,13885733.250000002
2017-11-01,7007190.0,-975047.4100000123,31368662.41,13562909.570000002
2017-11-02,7086223.04,-747860.1800000123,31325057.4,13168448.690000001
2017-11-03,7204299.01,-1431168.1800000123,31282051.81,12838704.610000001
2017-11-06,7394861.33,-727405.8400000121,31140126.33,12424398.090000002
2017-11-07,7592398.85,-643694.6900000122,31169919.47,12372365.320000002
2017-11-08,7737457.93,48845.779999987804,31166931.98,12061682.970000003
2017-11-09,7976717.04,492252.0299999877,31120560.6,12196371.230000002
2017-11-10,8262594.24,500636.9099999876,31040694.290000003,11961684.900000002
2017-11-13,8431786.77,1079452.9599999879,31016585.550000004,11714443.670000002
2017-11-14,8581757.309999999,1126531.8799999878,31067528.210000005,11520609.140000002
2017-11-15,8685626.479999999,1413735.1399999878,31053642.930000003,11713598.320000002
2017-11-16,8183951.269999999,-1558960.9400000123,31021426.330000002,11730421.400000002
2017-11-17,8071661.1499999985,-1490035.6800000123,30777161.580000002,11718836.680000002
2017-11-20,8045868.6499999985,-1717670.8000000124,30784894.430000003,11151142.71
2017-11-21,8227599.469999999,-1510701.5500000124,30704991.870000005,11061214.9
2017-11-22,8257105.229999999,-1313518.6600000125,30306619.780000005,10270711.82
2017-11-24,8434643.159999998,-1262053.3800000125,30232385.450000007,10251808.48
2017-11-27,8536571.04,-768897.1400000125,30212874.110000007,10256306.85
2017-11-28,8763320.969999999,-609269.8400000124,30128417.970000006,9855274.629999999
2017-11-29,8818048.19,-481158.9900000124,29882993.740000006,9929906.6
2017-11-30,9045214.79,-384606.2300000124,29733623.990000006,10015323.76
2017-12-01,7980984.6,-1591546.8900000125,29572702.370000005,8836254.129999999
